
   5883.88818      -1.57079542       3.33920063E-04  0.330420852       2764.44849      -3.13068199       1.05327682E-03   3.11333919       18080.9043      -1.57079554       1.67857525E-05  -1.55943322    
   591296.875       4.94350642E-02  -5.24902344E-03  -1.10594556E-09  -1.81884766E-02  -8.33866870E-05  -8.48388672E-03   6.86850410E-10   1815250.25      0.152741656       2.86865234E-03   6.40284284E-11
  -5.31005859E-03   5.06406639E-10   591296.875       4.96155359E-02  -8.08715820E-04   9.10949927E-10  -1815250.00     -0.153634250      -1.15966797E-02   3.37604444E-10  -3.78417969E-03   3.17703240E-07
   6.46972656E-03   1.02996828E-05   5.31768799E-03   6.24418244E-05   278408.438       301.564667     -0.216674805       1.79862982E-04   5.95703125E-02  -6.71386733E-05  -1.52587891E-05   6.67572010E-07
  -3.66210938E-03  -1.59488989E-09  -1812016.12     -0.152350336      -2.72827148E-02  -8.67294181E-10   8245831.50      0.473121077      0.109375000      -1.35041778E-09   3.03344727E-02   4.56968155E-05
   1812015.75      0.152493492      -8.91113281E-03   1.22236096E-10 -0.114746094      -5.08287631E-04   1.61132812E-02   6.37955955E-09   8245828.50      0.473090321       1.02539062E-02   6.75208889E-10
   7.62939453E-06   9.52127307E-14  -1.85213089E-02  -7.43803184E-07   1.10048859E-10   8.52651317E-15   8.11618716E-02   2.48681249E-06   4.12385270E-06  -3.92219596E-13   8168.11328       6.44473857E-06
   11305.2090      -1.57079029       2.18645655E-04  -1.57987595       5314.13037      -3.12107086       4.25544521E-03  -3.02513790       34793.0156      -1.57079041       4.66130805E-05  -1.53671861    
   592623.062      0.490760416       4.48608398E-03   2.26178340E-10   3.28369141E-02   1.28941814E-04   3.05175781E-03  -8.14242007E-09   1820432.12       1.52171719       3.35693359E-03  -2.58489535E-10
   6.10351562E-05   7.91624188E-09   592622.438      0.490515888      -1.37329102E-04  -7.14077331E-09  -1820431.75      -1.52080572      -2.39257812E-02   5.81601434E-09   7.79724121E-03   4.22701960E-05
  -8.17871094E-03   4.49978579E-05   8.39233398E-03  -1.23744112E-05   279668.250       785.413635     -0.265869141       1.28376239E-03  -5.17578125E-02   1.27052772E-05  -2.28881836E-04  -2.64693290E-06
   1.09863281E-02  -7.10846226E-09  -1817200.38      -1.51729786      -3.11279297E-02  -8.27166513E-09   8266274.00       4.70112181      -2.73437500E-02   1.21490080E-08   3.68041992E-02  -3.87437030E-05
   1817200.62       1.51744342      -6.34765625E-03  -1.00810915E-08 -0.186523438      -1.30103261E-03   2.83203125E-02  -2.81753589E-08   8266274.50       4.70290232       2.44140625E-03  -1.15027845E-08
   7.62939453E-06   1.13594030E-12  -8.86440277E-03   5.31487194E-06   3.63797881E-11   0.00000000       3.12262550E-02   5.46420279E-06  -3.50959890E-05  -3.53403656E-12   8167.86279      -1.26612313E-05
   18449.9180      -1.57077050       8.59382504E-04  -2.80588484       8654.46484      -3.10894728       1.55467336E-04  -1.17734575       56896.8320      -1.57077038       8.67054187E-05  -1.58642006    
   594435.438       2.72599769      -1.06811523E-03   3.96857480E-09  -7.69042969E-03  -4.06822568E-04   1.85546875E-02  -1.09135804E-07   1827524.00       8.47370625       3.05175781E-03  -2.54650221E-08
   3.66210938E-04   1.27325110E-08   594435.125       2.72649050       3.08227539E-03  -9.26000787E-09  -1827523.50      -8.47859383       6.10351562E-04   9.45843652E-08  -7.85827637E-03   9.46498476E-05
   2.92968750E-02  -1.15141585E-04   9.38415527E-04   1.96417997E-04   280544.250       1589.28577     -0.649902344       8.20214488E-03   9.37500000E-02   2.03732867E-03  -4.57763672E-05  -4.06382060E-06
