2 1
153 9 0	-32.9
154 9 0	-21.7571
155 9 0	-38.4714
156 9 0	-60.7571
157 9 0	-88.6143
158 9 0	-16.1857
159 -4.5 0	-91.4
160 -3.40279e-11 0	-91.4
161 4.5 0	-91.4
162 -6.75 0	-91.4
163 6.75 0	-91.4
164 -2.25 0	-91.4
165 2.25 0	-91.4
166 -1.9573 2.92694	0
167 -3.32915 1.74164	0
168 1.9385 2.91823	0
169 3.32157 1.73421	0
170 -0.00491847 4.44213	0
171 -5.23992 1.97566	-2.82533
172 -3.54609 4.3342	-2.80655
173 -5.14181 2.21852	-1.16286
174 -5.41494 1.42774	-0.848966
175 -4.71375 3.02334	-0.784067
176 -5.14983 2.19984	-0.510641
177 -5.40436 1.46729	-3.91063
178 -5.51802 0.954704	-2.73551
179 -5.54774 0.763284	-3.59349
180 -3.70627 4.19805	-4.09489
181 -1.94245 5.25232	-2.74518
182 -2.01265 5.22583	-4.074
183 -3.57461 4.3107	-1.51662
184 -1.98649 5.23582	-1.39344
185 -5.16519 2.16353	-1.8365
186 -5.48707 1.11897	-1.68549
187 -4.63533 3.14225	-2.85442
188 -4.58785 3.21117	-1.72926
189 -4.86172 2.77916	-4.08079
190 4.98742 2.54669	-3.20172
191 3.48957 4.37983	-2.95226
192 5.1949 2.09118	-2.22423
193 3.66313 4.23573	-4.17181
194 1.91779 5.26138	-2.80035
195 1.99386 5.23302	-4.10754
196 3.56031 4.32252	-1.70378
197 1.97306 5.2409	-1.44392
198 5.46333 1.22962	-2.38583
199 5.10543 2.30099	-2.74456
200 5.34194 1.6804	-4.05618
201 5.45374 1.27151	-3.33446
202 4.88163 2.74403	-1.47791
203 4.52745 3.29578	-3.14488
204 4.55806 3.25332	-2.20479
205 4.79258 2.89675	-4.20866
206 5.37376 1.57566	-1.278
207 -4.46673 6.60091	-10.9769
208 -6.24763 4.93966	-10.9635
209 -5.44718 4.27724	-8.5195
210 -2.91941 6.36193	-8.69363
211 -2.81381 7.64936	-11.4011
212 -7.5356 3.09826	-11.3945
213 -1.86614 6.15579	-7.35867
214 -1.62865 6.96498	-9.0538
215 -1.07709 6.5699	-7.88849
216 -5.19596 6.61206	-12.0103
217 -5.36569 5.83526	-10.8758
218 -6.41391 5.45965	-12.0422
