# Project : 
# User    : 
# File : AddedMass_21.dat
#
# Constants used in computations :
#     Reference length     :     1.0000 
#     Water density (rho)  :  1025.0000
#     Gravity acceleration :     9.8100
#     Waterdepth           :       200.0000
#     Ref.pt incident wave : (     -0.0032   0.0000)
#            Forward speed :   0.0000  m/s   
#
# Reference point of body 1: (    0.000    0.000    0.000)
# MEANVALUE :   0.0000E+00
#   AMP/PHASE
#------------------------------------------------------------------------
#RAOTYPE    :  ADDED-MASS
#COMPONENT  : 21
#UNIT       :  kg
#NBHEADING   2
#HEADING          0.00         30.00
#---w(r/s)-----------------------------------------------------
  0.0628 -4.375471E+03 -4.375471E+03      0.0000      0.0000
  0.1256 -4.403840E+03 -4.403840E+03      0.0000      0.0000
  0.1884 -4.456836E+03 -4.456836E+03      0.0000      0.0000
  0.2512 -4.545124E+03 -4.545124E+03      0.0000      0.0000
  0.3140 -4.678210E+03 -4.678210E+03      0.0000      0.0000
  0.3768 -4.836059E+03 -4.836059E+03      0.0000      0.0000
  0.4396 -4.943580E+03 -4.943580E+03      0.0000      0.0000
  0.5024 -4.890376E+03 -4.890376E+03      0.0000      0.0000
  0.5652 -4.597763E+03 -4.597763E+03      0.0000      0.0000
  0.6280 -4.109836E+03 -4.109836E+03      0.0000      0.0000
  0.6908 -3.576338E+03 -3.576338E+03      0.0000      0.0000
  0.7536 -3.130077E+03 -3.130077E+03      0.0000      0.0000
  0.8164 -2.831496E+03 -2.831496E+03      0.0000      0.0000
  0.8792 -2.650700E+03 -2.650700E+03      0.0000      0.0000
  0.9420 -2.841245E+03 -2.841245E+03      0.0000      0.0000
  1.0048 -5.554610E+03 -5.554610E+03      0.0000      0.0000
  1.0676 -5.890593E+03 -5.890593E+03      0.0000      0.0000
  1.1304 -2.610249E+03 -2.610249E+03      0.0000      0.0000
  1.1932 -1.604849E+03 -1.604849E+03      0.0000      0.0000
  1.2560 -1.761701E+03 -1.761701E+03      0.0000      0.0000
  1.3188 -2.286992E+03 -2.286992E+03      0.0000      0.0000
  1.3816 -2.972617E+03 -2.972617E+03      0.0000      0.0000
  1.4444 -3.764380E+03 -3.764380E+03      0.0000      0.0000
  1.5072 -5.078705E+03 -5.078705E+03      0.0000      0.0000
  1.5700 -3.990758E+03 -3.990758E+03      0.0000      0.0000
  1.6328 -3.001970E+03 -3.001970E+03      0.0000      0.0000
  1.6956 -2.814245E+03 -2.814245E+03      0.0000      0.0000
  1.7584 -3.324156E+03 -3.324156E+03      0.0000      0.0000
  1.8212 -3.372025E+03 -3.372025E+03      0.0000      0.0000
  1.8840 -3.787847E+03 -3.787847E+03      0.0000      0.0000
  1.9468 -3.331510E+03 -3.331510E+03      0.0000      0.0000
  2.0096 -2.799598E+03 -2.799598E+03      0.0000      0.0000
  2.0724 -3.202202E+03 -3.202202E+03      0.0000      0.0000
  2.1352 -3.835116E+03 -3.835116E+03      0.0000      0.0000
  2.1980 -4.153893E+03 -4.153893E+03      0.0000      0.0000
  2.2608 -3.468814E+03 -3.468814E+03      0.0000      0.0000
  2.3236 -4.294470E+03 -4.294470E+03      0.0000      0.0000
  2.3864 -3.076549E+03 -3.076549E+03      0.0000      0.0000
  2.4492 -3.136180E+03 -3.136180E+03      0.0000      0.0000
  2.5120 -3.480930E+03 -3.480930E+03      0.0000      0.0000
  2.5748 -3.320051E+03 -3.320051E+03      0.0000      0.0000
  2.6376 -3.722466E+03 -3.722466E+03      0.0000      0.0000
  2.7004 -3.455874E+03 -3.455874E+03      0.0000      0.0000
  2.7632 -2.800278E+03 -2.800278E+03      0.0000      0.0000
  2.8260 -4.466844E+03 -4.466844E+03      0.0000      0.0000
  2.8888 -4.049322E+03 -4.049322E+03      0.0000      0.0000
  2.9516 -3.750574E+03 -3.750574E+03      0.0000      0.0000
  3.0144 -2.560338E+03 -2.560338E+03      0.0000      0.0000
  3.0772 -3.898140E+03 -3.898140E+03      0.0000      0.0000
  3.1400 -4.086707E+03 -4.086707E+03      0.0000      0.0000
  3.2028 -2.537768E+03 -2.537768E+03      0.0000      0.0000
  3.2656 -3.008499E+03 -3.008499E+03      0.0000      0.0000
  3.3284 -4.954188E+03 -4.954188E+03      0.0000      0.0000
  3.3912 -4.217738E+03 -4.217738E+03      0.0000      0.0000
  3.4540 -3.835320E+03 -3.835320E+03      0.0000      0.0000
  3.5168 -3.107286E+03 -3.107286E+03      0.0000      0.0000
  3.5796 -3.786202E+03 -3.786202E+03      0.0000      0.0000
  3.6424 -2.889575E+03 -2.889575E+03      0.0000      0.0000
  3.7052 -4.712061E+03 -4.712061E+03      0.0000      0.0000
  3.7680 -4.041316E+03 -4.041316E+03      0.0000      0.0000
  3.8308 -1.227840E+02 -1.227840E+02      0.0000      0.0000
  3.8936 -4.806310E+03 -4.806310E+03      0.0000      0.0000
  3.9564 -4.442608E+03 -4.442608E+03      0.0000      0.0000
  4.0192 -4.067677E+03 -4.067677E+03      0.0000      0.0000
  4.0820 -4.981177E+03 -4.981177E+03      0.0000      0.0000
  4.1448 -4.050465E+03 -4.050465E+03      0.0000      0.0000
  4.2076 -3.079473E+03 -3.079473E+03      0.0000      0.0000
  4.2704 -5.386416E+03 -5.386416E+03      0.0000      0.0000
  4.3332 -2.870321E+03 -2.870321E+03      0.0000      0.0000
  4.3960 -3.950969E+03 -3.950969E+03      0.0000      0.0000
  4.4588 -3.422785E+03 -3.422785E+03      0.0000      0.0000
  4.5216 -3.658320E+03 -3.658320E+03      0.0000      0.0000
  4.5844 -3.961039E+03 -3.961039E+03      0.0000      0.0000
  4.6472 -3.726543E+03 -3.726543E+03      0.0000      0.0000
  4.7100 -3.176779E+03 -3.176779E+03      0.0000      0.0000
  4.7728 -2.652293E+03 -2.652293E+03      0.0000      0.0000
  4.8356 -3.938016E+03 -3.938016E+03      0.0000      0.0000
  4.8984 -3.314752E+03 -3.314752E+03      0.0000      0.0000
  4.9612 -3.248575E+03 -3.248575E+03      0.0000      0.0000
  5.0240 -3.733431E+03 -3.733431E+03      0.0000      0.0000
  5.0868 -4.186755E+03 -4.186755E+03      0.0000      0.0000
  5.1496 -3.418925E+03 -3.418925E+03      0.0000      0.0000
  5.2124 -3.858257E+03 -3.858257E+03      0.0000      0.0000
  5.2752 -2.103248E+03 -2.103248E+03      0.0000      0.0000
  5.3380 -6.036034E+03 -6.036034E+03      0.0000      0.0000
  5.4008 -1.512900E+03 -1.512900E+03      0.0000      0.0000
  5.4636 -5.362018E+03 -5.362018E+03      0.0000      0.0000
  5.5264 -2.589140E+03 -2.589140E+03      0.0000      0.0000
  5.5892 -4.232988E+03 -4.232988E+03      0.0000      0.0000
  5.6520 -3.169248E+03 -3.169248E+03      0.0000      0.0000
  5.7148 -4.627041E+03 -4.627041E+03      0.0000      0.0000
