# Project : 
# User    : 
# File : AddedMass_41.dat
#
# Constants used in computations :
#     Reference length     :     1.0000 
#     Water density (rho)  :  1025.0000
#     Gravity acceleration :     9.8100
#     Waterdepth           :       200.0000
#     Ref.pt incident wave : (     -0.0032   0.0000)
#            Forward speed :   0.0000  m/s   
#
# Reference point of body 1: (    0.000    0.000    0.000)
# MEANVALUE :   0.0000E+00
#   AMP/PHASE
#------------------------------------------------------------------------
#RAOTYPE    :  ADDED-MASS
#COMPONENT  : 41
#UNIT       :  kg*m
#NBHEADING   2
#HEADING          0.00         30.00
#---w(r/s)-----------------------------------------------------
  0.0628 -6.848078E+04 -6.848078E+04      0.0000      0.0000
  0.1256 -6.927393E+04 -6.927393E+04      0.0000      0.0000
  0.1884 -7.073929E+04 -7.073929E+04      0.0000      0.0000
  0.2512 -7.315141E+04 -7.315141E+04      0.0000      0.0000
  0.3140 -7.686889E+04 -7.686889E+04      0.0000      0.0000
  0.3768 -8.183166E+04 -8.183166E+04      0.0000      0.0000
  0.4396 -8.681374E+04 -8.681374E+04      0.0000      0.0000
  0.5024 -8.926625E+04 -8.926625E+04      0.0000      0.0000
  0.5652 -8.631312E+04 -8.631312E+04      0.0000      0.0000
  0.6280 -7.725154E+04 -7.725154E+04      0.0000      0.0000
  0.6908 -6.471104E+04 -6.471104E+04      0.0000      0.0000
  0.7536 -5.266517E+04 -5.266517E+04      0.0000      0.0000
  0.8164 -4.522472E+04 -4.522472E+04      0.0000      0.0000
  0.8792 -4.575360E+04 -4.575360E+04      0.0000      0.0000
  0.9420 -5.237628E+04 -5.237628E+04      0.0000      0.0000
  1.0048 -6.625991E+04 -6.625991E+04      0.0000      0.0000
  1.0676 -5.351155E+04 -5.351155E+04      0.0000      0.0000
  1.1304 -1.311587E+04 -1.311587E+04      0.0000      0.0000
  1.1932 -8.769658E+02 -8.769658E+02      0.0000      0.0000
  1.2560 -2.178058E+03 -2.178058E+03      0.0000      0.0000
  1.3188 -7.540337E+03 -7.540337E+03      0.0000      0.0000
  1.3816 -1.644635E+04 -1.644635E+04      0.0000      0.0000
  1.4444 -2.363503E+04 -2.363503E+04      0.0000      0.0000
  1.5072 -2.922225E+04 -2.922225E+04      0.0000      0.0000
  1.5700 -2.492591E+04 -2.492591E+04      0.0000      0.0000
  1.6328 -1.788887E+04 -1.788887E+04      0.0000      0.0000
  1.6956 -1.923716E+04 -1.923716E+04      0.0000      0.0000
  1.7584 -2.289058E+04 -2.289058E+04      0.0000      0.0000
  1.8212 -2.287233E+04 -2.287233E+04      0.0000      0.0000
  1.8840 -2.464327E+04 -2.464327E+04      0.0000      0.0000
  1.9468 -2.561001E+04 -2.561001E+04      0.0000      0.0000
  2.0096 -2.515730E+04 -2.515730E+04      0.0000      0.0000
  2.0724 -2.820662E+04 -2.820662E+04      0.0000      0.0000
  2.1352 -3.221692E+04 -3.221692E+04      0.0000      0.0000
  2.1980 -3.298423E+04 -3.298423E+04      0.0000      0.0000
  2.2608 -3.028677E+04 -3.028677E+04      0.0000      0.0000
  2.3236 -2.859922E+04 -2.859922E+04      0.0000      0.0000
  2.3864 -2.652833E+04 -2.652833E+04      0.0000      0.0000
  2.4492 -2.951681E+04 -2.951681E+04      0.0000      0.0000
  2.5120 -3.095375E+04 -3.095375E+04      0.0000      0.0000
  2.5748 -3.140170E+04 -3.140170E+04      0.0000      0.0000
  2.6376 -3.135194E+04 -3.135194E+04      0.0000      0.0000
  2.7004 -3.350166E+04 -3.350166E+04      0.0000      0.0000
  2.7632 -3.260448E+04 -3.260448E+04      0.0000      0.0000
  2.8260 -3.265221E+04 -3.265221E+04      0.0000      0.0000
  2.8888 -3.167982E+04 -3.167982E+04      0.0000      0.0000
  2.9516 -3.156720E+04 -3.156720E+04      0.0000      0.0000
  3.0144 -3.145465E+04 -3.145465E+04      0.0000      0.0000
  3.0772 -3.367544E+04 -3.367544E+04      0.0000      0.0000
  3.1400 -3.443524E+04 -3.443524E+04      0.0000      0.0000
  3.2028 -4.212832E+04 -4.212832E+04      0.0000      0.0000
  3.2656 -4.239438E+04 -4.239438E+04      0.0000      0.0000
  3.3284 -4.362825E+04 -4.362825E+04      0.0000      0.0000
  3.3912 -3.988530E+04 -3.988530E+04      0.0000      0.0000
  3.4540 -4.009289E+04 -4.009289E+04      0.0000      0.0000
  3.5168 -3.436703E+04 -3.436703E+04      0.0000      0.0000
  3.5796 -3.516211E+04 -3.516211E+04      0.0000      0.0000
  3.6424 -3.322540E+04 -3.322540E+04      0.0000      0.0000
  3.7052 -3.952505E+04 -3.952505E+04      0.0000      0.0000
  3.7680 -3.872505E+04 -3.872505E+04      0.0000      0.0000
  3.8308 -3.561413E+04 -3.561413E+04      0.0000      0.0000
  3.8936 -4.095093E+04 -4.095093E+04      0.0000      0.0000
  3.9564 -4.436973E+04 -4.436973E+04      0.0000      0.0000
  4.0192 -4.108647E+04 -4.108647E+04      0.0000      0.0000
  4.0820 -3.768086E+04 -3.768086E+04      0.0000      0.0000
  4.1448 -3.877456E+04 -3.877456E+04      0.0000      0.0000
  4.2076 -3.591057E+04 -3.591057E+04      0.0000      0.0000
  4.2704 -4.172989E+04 -4.172989E+04      0.0000      0.0000
  4.3332 -3.952210E+04 -3.952210E+04      0.0000      0.0000
  4.3960 -3.923133E+04 -3.923133E+04      0.0000      0.0000
  4.4588 -4.186147E+04 -4.186147E+04      0.0000      0.0000
  4.5216 -4.140373E+04 -4.140373E+04      0.0000      0.0000
  4.5844 -4.004534E+04 -4.004534E+04      0.0000      0.0000
  4.6472 -4.351388E+04 -4.351388E+04      0.0000      0.0000
  4.7100 -3.916904E+04 -3.916904E+04      0.0000      0.0000
  4.7728 -4.319970E+04 -4.319970E+04      0.0000      0.0000
  4.8356 -4.251204E+04 -4.251204E+04      0.0000      0.0000
  4.8984 -4.268703E+04 -4.268703E+04      0.0000      0.0000
  4.9612 -4.286133E+04 -4.286133E+04      0.0000      0.0000
  5.0240 -4.204047E+04 -4.204047E+04      0.0000      0.0000
  5.0868 -4.425810E+04 -4.425810E+04      0.0000      0.0000
  5.1496 -3.978521E+04 -3.978521E+04      0.0000      0.0000
  5.2124 -4.375931E+04 -4.375931E+04      0.0000      0.0000
  5.2752 -3.868735E+04 -3.868735E+04      0.0000      0.0000
  5.3380 -4.517247E+04 -4.517247E+04      0.0000      0.0000
  5.4008 -3.867289E+04 -3.867289E+04      0.0000      0.0000
  5.4636 -4.364452E+04 -4.364452E+04      0.0000      0.0000
  5.5264 -3.864474E+04 -3.864474E+04      0.0000      0.0000
  5.5892 -4.180705E+04 -4.180705E+04      0.0000      0.0000
  5.6520 -4.295318E+04 -4.295318E+04      0.0000      0.0000
  5.7148 -4.649056E+04 -4.649056E+04      0.0000      0.0000
  5.7776 -4.698359E+04 -4.698359E+04      0.0000      0.0000
  5.8404 -4.788872E+04 -4.788872E+04      0.0000      0.0000
  5.9032 -4.897632E+04 -4.897632E+04      0.0000      0.0000
  5.9660 -4.835059E+04 -4.835059E+04      0.0000      0.0000
  6.0288 -4.747825E+04 -4.747825E+04      0.0000      0.0000
  6.0916 -4.779450E+04 -4.779450E+04      0.0000      0.0000
  6.1544 -4.505554E+04 -4.505554E+04      0.0000      0.0000
  6.2172 -4.287922E+04 -4.287922E+04      0.0000      0.0000
  6.2800 -4.312780E+04 -4.312780E+04      0.0000      0.0000
#------------------------------------------------------------
#ENDFILE AddedMass_41.dat                                                                                                                                      
