# Project : 
# User    : 
# File : AddedMass_51.dat
#
# Constants used in computations :
#     Reference length     :     1.0000 
#     Water density (rho)  :  1025.0000
#     Gravity acceleration :     9.8100
#     Waterdepth           :       200.0000
#     Ref.pt incident wave : (     -0.0032   0.0000)
#            Forward speed :   0.0000  m/s   
#
# Reference point of body 1: (    0.000    0.000    0.000)
# MEANVALUE :   0.0000E+00
#   AMP/PHASE
#------------------------------------------------------------------------
#RAOTYPE    :  ADDED-MASS
#COMPONENT  : 51
#UNIT       :  kg*m
#NBHEADING   2
#HEADING          0.00         30.00
#---w(r/s)-----------------------------------------------------
  0.0628 -1.079228E+08 -1.079228E+08      0.0000      0.0000
  0.1256 -1.084751E+08 -1.084751E+08      0.0000      0.0000
  0.1884 -1.094984E+08 -1.094984E+08      0.0000      0.0000
  0.2512 -1.111927E+08 -1.111927E+08      0.0000      0.0000
  0.3140 -1.138498E+08 -1.138498E+08      0.0000      0.0000
  0.3768 -1.175450E+08 -1.175450E+08      0.0000      0.0000
  0.4396 -1.215615E+08 -1.215615E+08      0.0000      0.0000
  0.5024 -1.240402E+08 -1.240402E+08      0.0000      0.0000
  0.5652 -1.222646E+08 -1.222646E+08      0.0000      0.0000
  0.6280 -1.143949E+08 -1.143949E+08      0.0000      0.0000
  0.6908 -1.017118E+08 -1.017118E+08      0.0000      0.0000
  0.7536 -8.874321E+07 -8.874321E+07      0.0000      0.0000
  0.8164 -8.132085E+07 -8.132085E+07      0.0000      0.0000
  0.8792 -8.513249E+07 -8.513249E+07      0.0000      0.0000
  0.9420 -1.043031E+08 -1.043031E+08      0.0000      0.0000
  1.0048 -1.247920E+08 -1.247920E+08      0.0000      0.0000
  1.0676 -1.064850E+08 -1.064850E+08      0.0000      0.0000
  1.1304 -7.930534E+07 -7.930534E+07      0.0000      0.0000
  1.1932 -6.735003E+07 -6.735003E+07      0.0000      0.0000
  1.2560 -6.370483E+07 -6.370483E+07      0.0000      0.0000
  1.3188 -6.402282E+07 -6.402282E+07      0.0000      0.0000
  1.3816 -6.737325E+07 -6.737325E+07      0.0000      0.0000
  1.4444 -7.136261E+07 -7.136261E+07      0.0000      0.0000
  1.5072 -7.144584E+07 -7.144584E+07      0.0000      0.0000
  1.5700 -6.902206E+07 -6.902206E+07      0.0000      0.0000
  1.6328 -6.794958E+07 -6.794958E+07      0.0000      0.0000
  1.6956 -6.989297E+07 -6.989297E+07      0.0000      0.0000
  1.7584 -7.217954E+07 -7.217954E+07      0.0000      0.0000
  1.8212 -7.385533E+07 -7.385533E+07      0.0000      0.0000
  1.8840 -7.535850E+07 -7.535850E+07      0.0000      0.0000
  1.9468 -7.679802E+07 -7.679802E+07      0.0000      0.0000
  2.0096 -7.738105E+07 -7.738105E+07      0.0000      0.0000
  2.0724 -7.714357E+07 -7.714357E+07      0.0000      0.0000
  2.1352 -7.770613E+07 -7.770613E+07      0.0000      0.0000
  2.1980 -7.832766E+07 -7.832766E+07      0.0000      0.0000
  2.2608 -7.883250E+07 -7.883250E+07      0.0000      0.0000
  2.3236 -7.910104E+07 -7.910104E+07      0.0000      0.0000
  2.3864 -7.927286E+07 -7.927286E+07      0.0000      0.0000
  2.4492 -7.979836E+07 -7.979836E+07      0.0000      0.0000
  2.5120 -8.022964E+07 -8.022964E+07      0.0000      0.0000
  2.5748 -8.060034E+07 -8.060034E+07      0.0000      0.0000
  2.6376 -8.091776E+07 -8.091776E+07      0.0000      0.0000
