# Project : 
# User    : 
# File : AddedMass_42.dat
#
# Constants used in computations :
#     Reference length     :     1.0000 
#     Water density (rho)  :  1025.0000
#     Gravity acceleration :     9.8100
#     Waterdepth           :       200.0000
#     Ref.pt incident wave : (      0.0067   0.0000)
#            Forward speed :   0.0000  m/s   
#
# Reference point of body 1: (    0.000    0.000  -71.560)
# MEANVALUE :   0.0000E+00
#   AMP/PHASE
#------------------------------------------------------------------------
#RAOTYPE    :  ADDED-MASS
#COMPONENT  : 42
#UNIT       :  kg*m
#NBHEADING   2
#HEADING          0.00         30.00
#---w(r/s)-----------------------------------------------------
  4.6472 -4.355183E+08 -4.355183E+08      0.0000      0.0000
  4.7100 -4.355683E+08 -4.355683E+08      0.0000      0.0000
  4.7728 -4.356721E+08 -4.356721E+08      0.0000      0.0000
  4.8356 -4.360342E+08 -4.360342E+08      0.0000      0.0000
  4.8984 -4.363444E+08 -4.363444E+08      0.0000      0.0000
  4.9612 -4.360597E+08 -4.360597E+08      0.0000      0.0000
  5.0240 -4.360629E+08 -4.360629E+08      0.0000      0.0000
  5.0868 -4.361519E+08 -4.361519E+08      0.0000      0.0000
  5.1496 -4.363773E+08 -4.363773E+08      0.0000      0.0000
  5.2124 -4.366204E+08 -4.366204E+08      0.0000      0.0000
  5.2752 -4.365948E+08 -4.365948E+08      0.0000      0.0000
  5.3380 -4.365508E+08 -4.365508E+08      0.0000      0.0000
  5.4008 -4.366194E+08 -4.366194E+08      0.0000      0.0000
  5.4636 -4.367275E+08 -4.367275E+08      0.0000      0.0000
  5.5264 -4.368890E+08 -4.368890E+08      0.0000      0.0000
  5.5892 -4.370219E+08 -4.370219E+08      0.0000      0.0000
  5.6520 -4.370580E+08 -4.370580E+08      0.0000      0.0000
  5.7148 -4.371279E+08 -4.371279E+08      0.0000      0.0000
  5.7776 -4.372406E+08 -4.372406E+08      0.0000      0.0000
  5.8404 -4.373580E+08 -4.373580E+08      0.0000      0.0000
  5.9032 -4.374499E+08 -4.374499E+08      0.0000      0.0000
  5.9660 -4.375148E+08 -4.375148E+08      0.0000      0.0000
  6.0288 -4.375698E+08 -4.375698E+08      0.0000      0.0000
  6.0916 -4.376229E+08 -4.376229E+08      0.0000      0.0000
  6.1544 -4.376733E+08 -4.376733E+08      0.0000      0.0000
  6.2172 -4.377090E+08 -4.377090E+08      0.0000      0.0000
  6.2800 -4.378443E+08 -4.378443E+08      0.0000      0.0000
#------------------------------------------------------------
#ENDFILE AddedMass_42.dat                                                                                                                                      
