# Project : 
# User    : 
# File : AddedMass_63.dat
#
# Constants used in computations :
#     Reference length     :     1.0000 
#     Water density (rho)  :  1025.0000
#     Gravity acceleration :     9.8100
#     Waterdepth           :       200.0000
#     Ref.pt incident wave : (     -0.0032   0.0000)
#            Forward speed :   0.0000  m/s   
#
# Reference point of body 1: (    0.000    0.000    0.000)
# MEANVALUE :   0.0000E+00
#   AMP/PHASE
#------------------------------------------------------------------------
#RAOTYPE    :  ADDED-MASS
#COMPONENT  : 63
#UNIT       :  kg*m
#NBHEADING   2
#HEADING          0.00         30.00
#---w(r/s)-----------------------------------------------------
  0.0628 -1.209387E+05 -1.209387E+05      0.0000      0.0000
  0.1256 -1.209631E+05 -1.209631E+05      0.0000      0.0000
  0.1884 -1.210207E+05 -1.210207E+05      0.0000      0.0000
  0.2512 -1.211320E+05 -1.211320E+05      0.0000      0.0000
  0.3140 -1.213130E+05 -1.213130E+05      0.0000      0.0000
  0.3768 -1.215022E+05 -1.215022E+05      0.0000      0.0000
  0.4396 -1.215659E+05 -1.215659E+05      0.0000      0.0000
  0.5024 -1.215525E+05 -1.215525E+05      0.0000      0.0000
  0.5652 -1.219794E+05 -1.219794E+05      0.0000      0.0000
  0.6280 -1.238091E+05 -1.238091E+05      0.0000      0.0000
  0.6908 -1.275653E+05 -1.275653E+05      0.0000      0.0000
  0.7536 -1.313772E+05 -1.313772E+05      0.0000      0.0000
  0.8164 -1.312672E+05 -1.312672E+05      0.0000      0.0000
  0.8792 -1.263464E+05 -1.263464E+05      0.0000      0.0000
  0.9420 -1.187700E+05 -1.187700E+05      0.0000      0.0000
  1.0048 -1.105330E+05 -1.105330E+05      0.0000      0.0000
  1.0676 -1.042773E+05 -1.042773E+05      0.0000      0.0000
  1.1304 -1.020576E+05 -1.020576E+05      0.0000      0.0000
  1.1932 -1.049588E+05 -1.049588E+05      0.0000      0.0000
  1.2560 -1.170294E+05 -1.170294E+05      0.0000      0.0000
  1.3188 -1.330620E+05 -1.330620E+05      0.0000      0.0000
  1.3816 -1.235048E+05 -1.235048E+05      0.0000      0.0000
  1.4444 -1.222403E+05 -1.222403E+05      0.0000      0.0000
  1.5072 -1.210808E+05 -1.210808E+05      0.0000      0.0000
  1.5700 -1.193363E+05 -1.193363E+05      0.0000      0.0000
  1.6328 -1.182674E+05 -1.182674E+05      0.0000      0.0000
  1.6956 -1.186086E+05 -1.186086E+05      0.0000      0.0000
  1.7584 -1.191676E+05 -1.191676E+05      0.0000      0.0000
  1.8212 -1.197471E+05 -1.197471E+05      0.0000      0.0000
  1.8840 -1.203172E+05 -1.203172E+05      0.0000      0.0000
  1.9468 -1.199865E+05 -1.199865E+05      0.0000      0.0000
  2.0096 -1.190047E+05 -1.190047E+05      0.0000      0.0000
  2.0724 -1.176411E+05 -1.176411E+05      0.0000      0.0000
  2.1352 -1.168568E+05 -1.168568E+05      0.0000      0.0000
  2.1980 -1.179706E+05 -1.179706E+05      0.0000      0.0000
  2.2608 -1.175092E+05 -1.175092E+05      0.0000      0.0000
  2.3236 -1.172504E+05 -1.172504E+05      0.0000      0.0000
  2.3864 -1.173403E+05 -1.173403E+05      0.0000      0.0000
  2.4492 -1.160585E+05 -1.160585E+05      0.0000      0.0000
  2.5120 -1.153893E+05 -1.153893E+05      0.0000      0.0000
  2.5748 -1.153776E+05 -1.153776E+05      0.0000      0.0000
  2.6376 -1.164645E+05 -1.164645E+05      0.0000      0.0000
  2.7004 -1.165821E+05 -1.165821E+05      0.0000      0.0000
  2.7632 -1.133031E+05 -1.133031E+05      0.0000      0.0000
  2.8260 -1.136362E+05 -1.136362E+05      0.0000      0.0000
  2.8888 -1.151423E+05 -1.151423E+05      0.0000      0.0000
  2.9516 -1.153186E+05 -1.153186E+05      0.0000      0.0000
  3.0144 -1.126352E+05 -1.126352E+05      0.0000      0.0000
  3.0772 -1.133456E+05 -1.133456E+05      0.0000      0.0000
  3.1400 -1.196029E+05 -1.196029E+05      0.0000      0.0000
  3.2028 -1.244127E+05 -1.244127E+05      0.0000      0.0000
  3.2656 -1.122680E+05 -1.122680E+05      0.0000      0.0000
  3.3284 -1.206347E+05 -1.206347E+05      0.0000      0.0000
  3.3912 -1.169752E+05 -1.169752E+05      0.0000      0.0000
  3.4540 -1.230381E+05 -1.230381E+05      0.0000      0.0000
  3.5168 -1.211130E+05 -1.211130E+05      0.0000      0.0000
  3.5796 -1.117649E+05 -1.117649E+05      0.0000      0.0000
  3.6424 -1.237040E+05 -1.237040E+05      0.0000      0.0000
  3.7052 -1.175938E+05 -1.175938E+05      0.0000      0.0000
  3.7680 -1.153135E+05 -1.153135E+05      0.0000      0.0000
  3.8308 -1.192063E+05 -1.192063E+05      0.0000      0.0000
  3.8936 -1.167092E+05 -1.167092E+05      0.0000      0.0000
  3.9564 -1.145992E+05 -1.145992E+05      0.0000      0.0000
