  0.1391572E+08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.1391572E+08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.1391572E+08  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.9049484E+10 -0.1805441E+06 -0.6071753E+06
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1805441E+06  0.9049481E+10 -0.1275285E+05
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.6071753E+06 -0.1275285E+05  0.1177594E+11
